FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
6045,30.22,skull,phantom1,Measured,338.073,349.973,183.333,-0.8,2.5,0.7,1.992
6045,30.22,skull,phantom2,Measured,301.791,410.705,150.12,-1.1,1.5,-0.8,2.75
6045,30.22,skull,phantom3,Measured,351.43,345.511,90.933,0.1,1.0,1.4,1.307
6045,30.22,skull,phantom4,Measured,301.369,317.207,154.311,-0.3,0.3,-0.6,1.194
6045,30.22,catheter,tip1,Measured,257.084,130.805,-19.616,0.0,-1.8,2.2,1.837
6045,30.22,catheter,tip2,Measured,309.465,117.32,4.725,-0.4,0.0,0.1,0.638
6045,30.22,catheter,tip3,Virtual,14.447,118.697,-22.981,0.1,-15.5,5.8,9.062
6045,30.22,catheter,tip4,Measured,258.217,89.045,-19.064,2.3,-1.9,0.6,2.351
6046,30.225,skull,phantom1,Measured,338.073,349.981,183.338,-0.1,1.6,0.2,2.053
6046,30.225,skull,phantom2,Measured,301.79,410.694,150.106,-0.1,-0.6,-1.2,1.862
6046,30.225,skull,phantom3,Measured,351.433,345.519,90.946,-0.2,0.5,1.0,1.276
6046,30.225,skull,phantom4,Measured,301.367,317.204,154.311,1.0,0.6,0.9,0.972
6046,30.225,catheter,tip1,Measured,257.081,130.794,-19.614,0.6,-0.8,-0.7,2.141
6046,30.225,catheter,tip2,Measured,309.465,117.325,4.723,0.1,-0.3,0.8,0.769
6046,30.225,catheter,tip3,Virtual,14.449,118.555,-22.99,0.7,-2.5,-8.3,11.563
6046,30.225,catheter,tip4,Measured,258.235,89.026,-19.076,0.3,-1.0,-1.3,2.749
6047,30.23,skull,phantom1,Measured,338.072,349.989,183.335,0.3,1.7,-0.6,1.345
6047,30.23,skull,phantom2,Measured,301.79,410.699,150.108,-0.9,1.7,1.1,2.234
6047,30.23,skull,phantom3,Measured,351.428,345.516,90.943,-0.7,-0.3,-0.6,1.03
6047,30.23,skull,phantom4,Measured,301.379,317.213,154.32,0.5,0.5,0.0,1.081
6047,30.23,catheter,tip1,Measured,257.09,130.797,-19.623,0.3,2.2,0.8,2.138
6047,30.23,catheter,tip2,Measured,309.466,117.317,4.733,0.5,0.1,0.9,0.876
6047,30.23,catheter,tip3,Virtual,14.454,118.672,-23.064,-0.3,8.5,4.1,8.337
6047,30.23,catheter,tip4,Measured,258.22,89.035,-19.077,-1.9,-1.9,2.3,2.154
6048,30.235,skull,phantom1,Measured,338.076,349.998,183.332,0.1,0.5,-0.3,2.751
6048,30.235,skull,phantom2,Measured,301.781,410.711,150.117,-1.1,2.4,-1.7,2.821
6048,30.235,skull,phantom3,Measured,351.426,345.516,90.94,0.6,0.6,-0.5,0.885
6048,30.235,skull,phantom4,Measured,301.372,317.209,154.311,0.2,1.0,-0.3,1.636
6048,30.235,catheter,tip1,Measured,257.084,130.816,-19.606,0.1,2.4,1.5,2.441
6048,30.235,catheter,tip2,Measured,309.47,117.326,4.732,0.1,0.2,-0.7,0.88
6048,30.235,catheter,tip3,Virtual,14.446,118.64,-22.949,-0.4,2.2,6.5,8.867
6048,30.235,catheter,tip4,Measured,258.216,89.007,-19.053,-0.3,0.7,-1.0,2.832
6049,30.24,skull,phantom1,Measured,338.073,349.994,183.332,-4.6,3.5,-0.8,3.85
6049,30.24,skull,phantom2,Measured,301.779,410.723,150.091,0.4,2.5,-1.8,2.946
6049,30.24,skull,phantom3,Measured,351.434,345.522,90.938,0.3,0.6,0.2,0.686
6049,30.24,skull,phantom4,Measured,301.381,317.223,154.317,0.6,2.5,1.8,1.888
6049,30.24,catheter,tip1,Measured,257.091,130.821,-19.608,-0.2,-0.3,-2.1,2.407
6049,30.24,catheter,tip2,Measured,309.467,117.319,4.726,-0.6,-0.2,-0.6,0.848
6049,30.24,catheter,tip3,Virtual,14.45,118.694,-22.999,0.2,2.4,-10.0,7.339
6049,30.24,catheter,tip4,Measured,258.217,89.042,-19.087,0.1,2.3,-2.9,2.225
6050,30.245,skull,phantom1,Measured,338.03,350.033,183.324,-3.4,3.8,-0.5,4.244
6050,30.245,skull,phantom2,Measured,301.785,410.736,150.099,0.4,1.6,-2.0,2.622
6050,30.245,skull,phantom3,Measured,351.429,345.522,90.942,-0.3,-0.2,0.1,0.564
6050,30.245,skull,phantom4,Measured,301.378,317.234,154.329,-0.6,1.3,0.3,1.883
6050,30.245,catheter,tip1,Measured,257.082,130.813,-19.627,-1.0,-0.7,-1.9,2.325
6050,30.245,catheter,tip2,Measured,309.464,117.324,4.726,-0.6,0.6,-0.4,0.989
6050,30.245,catheter,tip3,Virtual,14.448,118.664,-23.049,-0.4,-3.8,-3.0,6.307
6050,30.245,catheter,tip4,Measured,258.217,89.03,-19.082,0.2,-1.3,1.1,2.448
6051,30.25,skull,phantom1,Measured,338.039,350.032,183.327,1.3,0.8,0.9,2.869
6051,30.25,skull,phantom2,Measured,301.783,410.739,150.071,-0.7,1.4,-1.5,2.345
6051,30.25,skull,phantom3,Measured,351.431,345.52,90.939,0.6,-0.1,-0.1,0.858
6051,30.25,skull,phantom4,Measured,301.375,317.236,154.32,0.5,0.7,-0.6,1.343
6051,30.25,catheter,tip1,Measured,257.081,130.814,-19.627,2.0,-1.0,1.3,2.735
6051,30.25,catheter,tip2,Measured,309.461,117.325,4.722,0.3,0.5,1.0,1.242
6051,30.25,catheter,tip3,Virtual,14.446,118.656,-23.029,1.1,-0.9,-3.5,5.285
6051,30.25,catheter,tip4,Measured,258.219,89.029,-19.076,0.5,1.5,-1.1,1.545
6052,30.255,skull,phantom1,Measured,338.043,350.041,183.333,0.7,1.2,-1.0,1.844
6052,30.255,skull,phantom2,Measured,301.778,410.75,150.084,-0.5,2.2,0.3,2.017
6052,30.255,skull,phantom3,Measured,351.435,345.521,90.941,0.1,1.3,0.9,1.305
6052,30.255,skull,phantom4,Measured,301.383,317.241,154.323,1.5,0.2,0.1,1.267
6052,30.255,catheter,tip1,Measured,257.102,130.803,-19.614,2.5,-2.1,-0.8,2.03
6052,30.255,catheter,tip2,Measured,309.467,117.329,4.736,1.5,-0.4,0.5,1.259
6052,30.255,catheter,tip3,Virtual,14.459,118.655,-23.084,2.0,2.9,-6.3,5.098
6052,30.255,catheter,tip4,Measured,258.222,89.045,-19.093,0.9,0.3,-0.3,1.382
6053,30.26,skull,phantom1,Measured,338.046,350.044,183.317,1.0,0.8,-1.6,1.692
6053,30.26,skull,phantom2,Measured,301.778,410.761,150.074,-0.5,1.3,-0.8,2.375
6053,30.26,skull,phantom3,Measured,351.432,345.533,90.948,1.0,1.3,-0.5,2.073
6053,30.26,skull,phantom4,Measured,301.39,317.238,154.321,1.1,-0.4,-0.4,1.487
6053,30.26,catheter,tip1,Measured,257.106,130.793,-19.635,-0.1,0.1,0.0,1.654
6053,30.26,catheter,tip2,Measured,309.476,117.321,4.727,0.3,-0.8,-0.5,1.393
6053,30.26,catheter,tip3,Virtual,14.466,118.685,-23.092,0.2,2.0,3.8,7.107
6053,30.26,catheter,tip4,Measured,258.228,89.032,-19.079,0.7,0.1,1.0,1.378
6054,30.265,skull,phantom1,Measured,338.053,350.049,183.317,1.3,0.0,-0.2,1.874
6054,30.265,skull,phantom2,Measured,301.773,410.763,150.076,-1.3,2.1,-2.1,2.576
6054,30.265,skull,phantom3,Measured,351.445,345.534,90.936,1.8,0.0,-2.3,1.795
6054,30.265,skull,phantom4,Measured,301.394,317.237,154.319,1.2,1.2,-0.2,1.44
6054,30.265,catheter,tip1,Measured,257.101,130.804,-19.614,-0.8,0.7,1.0,1.209
6054,30.265,catheter,tip2,Measured,309.47,117.321,4.731,0.7,0.5,1.3,1.568
6054,30.265,catheter,tip3,Virtual,14.461,118.675,-23.046,0.2,-9.8,0.2,18.006
6054,30.265,catheter,tip4,Measured,258.229,89.046,-19.083,1.4,-1.3,-0.1,7.402
6055,30.27,skull,phantom1,Measured,338.059,350.044,183.315,2.2,0.1,-0.5,2.089
6055,30.27,skull,phantom2,Measured,301.765,410.782,150.053,-0.1,1.0,-2.7,2.566
6055,30.27,skull,phantom3,Measured,351.45,345.533,90.925,0.6,0.2,-0.4,1.53
6055,30.27,skull,phantom4,Measured,301.402,317.25,154.319,1.1,0.8,-0.2,1.542
6055,30.27,catheter,tip1,Measured,257.098,130.8,-19.625,-0.8,1.5,-1.1,1.869
6055,30.27,catheter,tip2,Measured,309.483,117.326,4.74,0.8,2.0,0.0,1.587
6055,30.27,catheter,tip3,Virtual,14.468,118.587,-23.09,-5.6,38.1,10.5,19.884
6055,30.27,catheter,tip4,Measured,258.242,89.019,-19.08,-18.3,-5.3,0.8,8.042
6056,30.275,skull,phantom1,Measured,338.075,350.05,183.312,2.3,1.4,-0.1,2.43
6056,30.275,skull,phantom2,Measured,301.772,410.773,150.049,-0.2,1.2,-1.0,2.704
6056,30.275,skull,phantom3,Measured,351.451,345.536,90.932,0.7,0.6,0.0,1.161
6056,30.275,skull,phantom4,Measured,301.405,317.245,154.317,1.5,0.3,-0.2,2.178
6056,30.275,catheter,tip1,Measured,257.093,130.819,-19.625,0.1,2.1,-0.3,2.218
6056,30.275,catheter,tip2,Measured,309.478,117.341,4.731,-0.9,0.5,0.2,1.63
6056,30.275,catheter,tip3,Virtual,14.405,119.056,-22.941,-0.1,8.4,-5.3,30.681
6056,30.275,catheter,tip4,Measured,258.046,88.993,-19.075,-0.8,2.7,-1.4,13.815
6057,30.28,skull,phantom1,Measured,338.082,350.058,183.314,1.6,0.1,-1.7,2.704
6057,30.28,skull,phantom2,Measured,301.763,410.794,150.043,0.6,3.0,-2.0,3.056
6057,30.28,skull,phantom3,Measured,351.457,345.539,90.925,0.6,-0.2,-1.7,1.945
6057,30.28,skull,phantom4,Measured,301.417,317.253,154.317,3.3,1.3,-0.7,2.379
6057,30.28,catheter,tip1,Measured,257.099,130.821,-19.628,0.7,0.7,2.3,2.242
6057,30.28,catheter,tip2,Measured,309.474,117.331,4.742,1.0,-1.3,-0.4,1.126
6057,30.28,catheter,tip3,Virtual,14.467,118.671,-23.143,5.8,-41.7,-2.8,19.809
6057,30.28,catheter,tip4,Measured,258.234,89.046,-19.094,18.7,4.2,-1.6,8.003
6058,30.285,skull,phantom1,Measured,338.091,350.051,183.295,2.5,0.6,-1.7,3.522
6058,30.285,skull,phantom2,Measured,301.778,410.803,150.029,2.9,2.2,-1.5,3.614
6058,30.285,skull,phantom3,Measured,351.457,345.534,90.915,2.1,0.6,-2.2,3.102
6058,30.285,skull,phantom4,Measured,301.438,317.258,154.31,1.8,-0.2,-0.8,2.777
6058,30.285,catheter,tip1,Measured,257.1,130.826,-19.602,1.0,-1.4,1.2,2.721
6058,30.285,catheter,tip2,Measured,309.488,117.328,4.727,-0.2,0.1,-0.6,1.146
6058,30.285,catheter,tip3,Virtual,14.463,118.639,-22.969,0.1,-4.8,5.5,20.186
6058,30.285,catheter,tip4,Measured,258.233,89.035,-19.091,0.4,-1.3,0.9,7.595
6059,30.29,skull,phantom1,Measured,338.107,350.064,183.297,4.5,2.0,-1.5,4.604
6059,30.29,skull,phantom2,Measured,301.792,410.816,150.028,2.0,1.6,-2.0,4.002
6059,30.29,skull,phantom3,Measured,351.478,345.545,90.903,3.1,2.2,-2.2,3.722
6059,30.29,skull,phantom4,Measured,301.435,317.251,154.309,1.6,1.3,-1.8,3.714
6059,30.29,catheter,tip1,Measured,257.109,130.807,-19.616,2.3,-2.6,-0.8,2.547
6059,30.29,catheter,tip2,Measured,309.472,117.332,4.736,-0.1,-1.1,-0.1,0.858
6059,30.29,catheter,tip3,Virtual,14.468,118.623,-23.088,1.1,10.0,-4.6,8.821
6059,30.29,catheter,tip4,Measured,258.238,89.033,-19.085,-0.4,1.7,0.8,1.969
6060,30.295,skull,phantom1,Measured,338.136,350.071,183.28,4.0,1.9,-3.4,5.084
6060,30.295,skull,phantom2,Measured,301.798,410.819,150.009,1.9,1.9,-4.0,4.832
6060,30.295,skull,phantom3,Measured,351.488,345.556,90.893,1.5,0.6,-3.3,4.061
6060,30.295,skull,phantom4,Measured,301.454,317.271,154.292,4.7,2.5,-3.6,4.419
6060,30.295,catheter,tip1,Measured,257.123,130.8,-19.61,-1.0,1.7,0.2,3.031
6060,30.295,catheter,tip2,Measured,309.487,117.317,4.726,0.8,-0.2,0.0,1.473
6060,30.295,catheter,tip3,Virtual,14.474,118.739,-23.015,-0.3,7.2,3.7,17.994
6060,30.295,catheter,tip4,Measured,258.229,89.052,-19.083,-0.5,2.3,0.1,7.768
6061,30.3,skull,phantom1,Measured,338.147,350.083,183.263,3.2,1.1,-3.0,5.153
6061,30.3,skull,phantom2,Measured,301.811,410.835,149.988,2.4,3.4,-4.9,5.203
6061,30.3,skull,phantom3,Measured,351.493,345.551,90.87,2.7,-0.2,-3.1,3.806
6061,30.3,skull,phantom4,Measured,301.482,317.276,154.273,3.7,0.9,-1.5,4.414
6061,30.3,catheter,tip1,Measured,257.099,130.824,-19.614,-2.3,2.7,-0.1,2.904
6061,30.3,catheter,tip2,Measured,309.48,117.33,4.736,-0.5,2.4,0.4,1.452
6061,30.3,catheter,tip3,Virtual,14.465,118.695,-23.051,-6.6,31.9,12.3,27.06
6061,30.3,catheter,tip4,Measured,258.233,89.056,-19.084,-18.0,-6.1,0.9,13.391
6062,30.305,skull,phantom1,Measured,338.168,350.082,183.25,4.3,1.7,-2.7,4.898
6062,30.305,skull,phantom2,Measured,301.822,410.853,149.96,1.7,1.3,-3.8,4.562
6062,30.305,skull,phantom3,Measured,351.515,345.554,90.862,2.2,0.7,-2.8,3.279
6062,30.305,skull,phantom4,Measured,301.491,317.28,154.277,2.6,-0.1,-0.8,3.473
6062,30.305,catheter,tip1,Measured,257.1,130.827,-19.611,2.5,-1.8,0.8,2.477
6062,30.305,catheter,tip2,Measured,309.482,117.341,4.73,0.6,0.7,-0.5,1.665
6062,30.305,catheter,tip3,Virtual,14.408,119.058,-22.892,-4.5,35.7,13.0,24.942
6062,30.305,catheter,tip4,Measured,258.049,88.991,-19.074,-17.7,-6.3,0.3,13.025
6063,30.31,skull,phantom1,Measured,338.19,350.1,183.236,3.1,3.1,-2.0,4.517
6063,30.31,skull,phantom2,Measured,301.828,410.848,149.95,1.7,1.8,-1.5,3.835
6063,30.31,skull,phantom3,Measured,351.515,345.558,90.842,0.7,1.0,-1.7,2.618
6063,30.31,skull,phantom4,Measured,301.508,317.275,154.265,2.4,2.0,-1.8,3.158
6063,30.31,catheter,tip1,Measured,257.124,130.806,-19.606,-0.2,-0.6,0.3,1.857
6063,30.31,catheter,tip2,Measured,309.486,117.337,4.731,0.6,-1.3,-0.3,1.273
6063,30.31,catheter,tip3,Virtual,14.42,119.052,-22.921,0.0,0.7,1.6,13.98
6063,30.31,catheter,tip4,Measured,258.056,88.993,-19.081,0.1,0.6,-1.1,7.097
6064,30.315,skull,phantom1,Measured,338.199,350.113,183.23,2.0,2.2,-1.6,3.539
6064,30.315,skull,phantom2,Measured,301.839,410.871,149.945,1.1,3.0,-2.8,3.445
6064,30.315,skull,phantom3,Measured,351.522,345.564,90.845,0.7,1.8,-0.9,2.154
6064,30.315,skull,phantom4,Measured,301.515,317.3,154.259,1.2,2.9,0.2,2.772
6064,30.315,catheter,tip1,Measured,257.098,130.821,-19.608,-1.3,-0.4,-1.0,1.557
6064,30.315,catheter,tip2,Measured,309.488,117.328,4.727,-0.5,-1.1,-0.5,1.253
6064,30.315,catheter,tip3,Virtual,14.408,119.065,-22.876,-0.3,-0.2,-1.9,4.62
6064,30.315,catheter,tip4,Measured,258.05,88.997,-19.085,0.7,0.9,-0.5,1.461
6065,30.32,skull,phantom1,Measured,338.21,350.122,183.22,0.9,1.9,-1.2,2.682
6065,30.32,skull,phantom2,Measured,301.839,410.878,149.922,0.0,2.7,-1.7,3.388
6065,30.32,skull,phantom3,Measured,351.522,345.576,90.833,0.4,1.7,-1.4,1.692
6065,30.32,skull,phantom4,Measured,301.52,317.304,154.267,0.4,1.5,-0.2,2.48
6065,30.32,catheter,tip1,Measured,257.111,130.802,-19.616,1.6,1.1,-1.2,1.939
6065,30.32,catheter,tip2,Measured,309.481,117.326,4.726,-0.3,0.8,-0.5,0.84
6065,30.32,catheter,tip3,Virtual,14.417,119.05,-22.94,0.6,10.0,-1.8,5.759
6065,30.32,catheter,tip4,Measured,258.063,89.002,-19.086,-0.4,0.7,1.7,1.539
6066,30.325,skull,phantom1,Measured,338.208,350.132,183.218,0.8,2.1,-0.1,1.832
6066,30.325,skull,phantom2,Measured,301.839,410.898,149.928,0.2,2.7,-0.3,2.756
6066,30.325,skull,phantom3,Measured,351.526,345.581,90.831,0.4,0.5,-0.3,1.063
6066,30.325,skull,phantom4,Measured,301.519,317.315,154.257,1.1,2.0,1.5,2.449
6066,30.325,catheter,tip1,Measured,257.114,130.832,-19.62,-1.4,0.9,0.8,2.067
6066,30.325,catheter,tip2,Measured,309.485,117.336,4.722,0.0,0.1,0.2,1.053
6066,30.325,catheter,tip3,Virtual,14.414,119.165,-22.894,-1.1,1.2,4.9,8.797
6066,30.325,catheter,tip4,Measured,258.046,89.004,-19.068,-1.4,0.5,-0.1,2.411
6067,30.33,skull,phantom1,Measured,338.218,350.143,183.219,0.6,0.4,0.4,1.382
6067,30.33,skull,phantom2,Measured,301.841,410.905,149.919,-0.3,1.7,-1.6,2.594
6067,30.33,skull,phantom3,Measured,351.526,345.581,90.83,-0.1,0.1,-0.2,0.746
6067,30.33,skull,phantom4,Measured,301.531,317.324,154.282,0.1,2.3,2.0,2.673
6067,30.33,catheter,tip1,Measured,257.097,130.811,-19.608,0.2,-1.9,0.8,1.406
6067,30.33,catheter,tip2,Measured,309.481,117.327,4.728,0.1,-1.9,0.4,1.041
6067,30.33,catheter,tip3,Virtual,14.406,119.062,-22.891,0.4,-10.8,-2.3,6.329
6067,30.33,catheter,tip4,Measured,258.049,89.007,-19.087,1.2,-3.2,-1.8,2.027
6068,30.335,skull,phantom1,Measured,338.214,350.136,183.222,-0.5,0.9,0.3,1.097
6068,30.335,skull,phantom2,Measured,301.836,410.915,149.912,-1.3,2.1,-1.1,2.421
6068,30.335,skull,phantom3,Measured,351.525,345.582,90.829,-0.8,0.1,1.0,0.993
6068,30.335,skull,phantom4,Measured,301.52,317.338,154.277,-0.7,1.6,-1.4,2.07
6068,30.335,catheter,tip1,Measured,257.116,130.813,-19.612,0.0,0.0,-0.3,1.376
6068,30.335,catheter,tip2,Measured,309.486,117.317,4.726,0.1,-0.9,0.3,1.373
6068,30.335,catheter,tip3,Virtual,14.418,119.057,-22.917,0.1,2.5,-1.2,5.221
6068,30.335,catheter,tip4,Measured,258.058,88.972,-19.086,-0.1,-0.6,0.4,2.653
6069,30.34,skull,phantom1,Measured,338.213,350.152,183.222,-0.4,1.3,-0.3,1.369
6069,30.34,skull,phantom2,Measured,301.828,410.926,149.908,-1.1,1.4,1.3,2.262
6069,30.34,skull,phantom3,Measured,351.518,345.582,90.84,-0.5,0.4,1.3,1.156
6069,30.34,skull,phantom4,Measured,301.524,317.34,154.268,0.6,0.7,0.0,1.348
6069,30.34,catheter,tip1,Measured,257.097,130.811,-19.611,-1.4,-0.8,0.7,1.021
6069,30.34,catheter,tip2,Measured,309.482,117.318,4.731,-0.8,0.7,0.6,1.272
6069,30.34,catheter,tip3,Virtual,14.407,119.087,-22.903,-1.2,1.3,0.5,3.319
6069,30.34,catheter,tip4,Measured,258.048,89.001,-19.083,-1.5,3.0,-0.3,1.829
6070,30.345,skull,phantom1,Measured,338.21,350.149,183.219,-1.1,1.0,0.7,1.299
6070,30.345,skull,phantom2,Measured,301.825,410.929,149.925,-1.5,0.8,0.8,2.024
6070,30.345,skull,phantom3,Measured,351.52,345.586,90.842,0.3,-0.3,-0.6,1.028
6070,30.345,skull,phantom4,Measured,301.526,317.345,154.277,-0.2,-0.5,-0.7,1.159
6070,30.345,catheter,tip1,Measured,257.102,130.805,-19.605,-0.6,0.4,0.7,1.714
6070,30.345,catheter,tip2,Measured,309.478,117.324,4.732,-1.2,1.1,-0.2,1.203
6070,30.345,catheter,tip3,Virtual,14.406,119.07,-22.912,-1.0,-5.0,1.6,4.58
6070,30.345,catheter,tip4,Measured,258.043,89.002,-19.089,-0.7,-1.2,0.1,2.567
6071,30.35,skull,phantom1,Measured,338.202,350.162,183.229,-0.7,0.0,0.5,1.783
6071,30.35,skull,phantom2,Measured,301.813,410.934,149.916,-1.0,-1.4,-1.0,1.94
6071,30.35,skull,phantom3,Measured,351.521,345.579,90.834,0.1,-0.8,-0.4,0.854
6071,30.35,skull,phantom4,Measured,301.522,317.335,154.261,-1.0,-0.6,-1.2,1.75
6071,30.35,catheter,tip1,Measured,257.091,130.815,-19.604,-1.1,2.1,0.2,2.147
6071,30.35,catheter,tip2,Measured,309.47,117.329,4.729,-0.2,-0.4,-0.6,1.169
6071,30.35,catheter,tip3,Virtual,14.397,119.037,-22.887,-0.4,-5.4,3.7,5.912
6071,30.35,catheter,tip4,Measured,258.041,88.989,-19.082,0.9,-2.8,0.0,2.077
6072,30.355,skull,phantom1,Measured,338.203,350.149,183.224,0.3,-2.8,-0.4,1.913
6072,30.355,skull,phantom2,Measured,301.815,410.915,149.915,1.1,-1.6,-0.2,2.092
6072,30.355,skull,phantom3,Measured,351.521,345.578,90.838,-0.5,-0.5,-0.6,1.073
6072,30.355,skull,phantom4,Measured,301.516,317.339,154.265,0.1,-2.5,1.0,2.158
6072,30.355,catheter,tip1,Measured,257.091,130.826,-19.603,2.2,-2.1,-0.3,2.381
6072,30.355,catheter,tip2,Measured,309.476,117.32,4.726,-0.3,-1.0,0.4,0.952
6072,30.355,catheter,tip3,Virtual,14.402,119.016,-22.875,0.8,2.3,-5.3,8.254
6072,30.355,catheter,tip4,Measured,258.052,88.974,-19.089,-0.6,-1.8,0.0,2.745
6073,30.36,skull,phantom1,Measured,338.205,350.134,183.225,-0.3,-1.8,-0.9,2.336
6073,30.36,skull,phantom2,Measured,301.824,410.918,149.914,1.4,-1.8,0.5,2.199
6073,30.36,skull,phantom3,Measured,351.516,345.574,90.828,-0.3,-0.8,-1.1,1.493
6073,30.36,skull,phantom4,Measured,301.523,317.31,154.271,-0.1,-2.1,-0.1,2.024
6073,30.36,catheter,tip1,Measured,257.113,130.794,-19.607,0.6,-1.6,0.0,2.302
6073,30.36,catheter,tip2,Measured,309.467,117.319,4.733,-0.1,-0.9,0.4,0.908
6073,30.36,catheter,tip3,Virtual,14.405,119.06,-22.94,-0.3,12.3,1.3,7.258
6073,30.36,catheter,tip4,Measured,258.035,88.971,-19.082,-2.3,2.0,1.5,2.511
6074,30.365,skull,phantom1,Measured,338.2,350.131,183.215,0.7,-2.0,0.2,2.612
6074,30.365,skull,phantom2,Measured,301.829,410.897,149.92,-0.1,-2.3,-0.2,1.93
6074,30.365,skull,phantom3,Measured,351.518,345.57,90.827,0.0,-2.1,-0.5,1.562
6074,30.365,skull,phantom4,Measured,301.515,317.318,154.264,-0.4,-0.5,-1.1,2.083
6074,30.365,catheter,tip1,Measured,257.097,130.81,-19.603,-1.9,0.7,-0.7,1.949
6074,30.365,catheter,tip2,Measured,309.475,117.311,4.73,0.1,0.1,-0.6,0.999
6074,30.365,catheter,tip3,Virtual,14.399,119.139,-22.862,-0.7,2.1,2.8,8.31
6074,30.365,catheter,tip4,Measured,258.029,88.994,-19.074,0.1,2.2,0.4,2.635
6075,30.37,skull,phantom1,Measured,338.212,350.114,183.227,0.7,-3.6,0.2,2.609
6075,30.37,skull,phantom2,Measured,301.823,410.895,149.912,-0.3,-1.1,0.1,1.936
6075,30.37,skull,phantom3,Measured,351.516,345.553,90.823,-0.2,-1.1,-0.2,1.361
6075,30.37,skull,phantom4,Measured,301.519,317.305,154.26,0.6,-2.8,-0.2,2.348
6075,30.37,catheter,tip1,Measured,257.094,130.801,-19.614,-0.6,-0.1,-1.9,1.729
6075,30.37,catheter,tip2,Measured,309.468,117.32,4.727,0.0,0.7,-1.2,0.987
6075,30.37,catheter,tip3,Virtual,14.398,119.081,-22.912,0.0,-8.0,-4.1,5.612
6075,30.37,catheter,tip4,Measured,258.036,88.993,-19.078,1.1,-1.3,-1.5,1.945
6076,30.375,skull,phantom1,Measured,338.207,350.095,183.217,0.0,-1.9,-0.7,2.151
6076,30.375,skull,phantom2,Measured,301.826,410.886,149.921,0.3,-2.0,1.2,2.073
6076,30.375,skull,phantom3,Measured,351.516,345.559,90.825,-0.1,-0.5,0.6,1.133
6076,30.375,skull,phantom4,Measured,301.521,317.29,154.262,0.3,-2.4,-1.6,2.676
6076,30.375,catheter,tip1,Measured,257.091,130.809,-19.622,-0.3,1.0,0.1,1.194
6076,30.375,catheter,tip2,Measured,309.475,117.318,4.718,-0.3,0.9,-0.1,1.278
6076,30.375,catheter,tip3,Virtual,14.399,119.059,-22.903,-0.2,-4.1,1.2,6.263
6076,30.375,catheter,tip4,Measured,258.04,88.981,-19.089,0.4,-1.2,0.4,1.718
6077,30.38,skull,phantom1,Measured,338.212,350.095,183.22,0.5,-0.4,-0.4,1.197
6077,30.38,skull,phantom2,Measured,301.826,410.875,149.924,0.1,-2.6,0.8,2.556
6077,30.38,skull,phantom3,Measured,351.515,345.548,90.829,0.7,-1.3,0.0,1.071
6077,30.38,skull,phantom4,Measured,301.522,317.281,154.244,1.0,-2.0,0.3,2.349
6077,30.38,catheter,tip1,Measured,257.091,130.811,-19.613,0.0,-0.2,-0.5,1.158
6077,30.38,catheter,tip2,Measured,309.465,117.329,4.726,0.1,0.5,1.4,1.199
6077,30.38,catheter,tip3,Virtual,14.396,119.04,-22.9,0.4,2.7,-4.8,6.949
6077,30.38,catheter,tip4,Measured,258.04,88.981,-19.074,0.1,1.1,1.1,1.936
6078,30.385,skull,phantom1,Measured,338.212,350.091,183.213,-0.1,-0.8,-0.1,0.854
6078,30.385,skull,phantom2,Measured,301.827,410.86,149.929,0.5,-1.8,1.8,2.13
6078,30.385,skull,phantom3,Measured,351.523,345.546,90.825,0.8,0.5,-0.1,0.924
6078,30.385,skull,phantom4,Measured,301.531,317.27,154.265,0.5,-0.3,1.8,2.027
6078,30.385,catheter,tip1,Measured,257.091,130.807,-19.627,1.6,-0.8,-0.6,1.655
6078,30.385,catheter,tip2,Measured,309.476,117.323,4.732,0.9,-0.4,-0.6,1.261
6078,30.385,catheter,tip3,Virtual,14.403,119.086,-22.951,0.9,11.0,0.5,9.502
6078,30.385,catheter,tip4,Measured,258.041,88.992,-19.078,-0.3,2.9,0.2,1.866
6079,30.39,skull,phantom1,Measured,338.211,350.087,183.219,-0.7,-0.1,0.7,0.74
6079,30.39,skull,phantom2,Measured,301.831,410.857,149.942,0.5,0.9,-0.3,1.93
6079,30.39,skull,phantom3,Measured,351.523,345.553,90.828,-0.2,0.2,0.2,0.479
6079,30.39,skull,phantom4,Measured,301.527,317.278,154.262,-1.3,1.3,-0.6,1.52
6079,30.39,catheter,tip1,Measured,257.107,130.803,-19.619,-0.4,0.2,2.5,2.156
6079,30.39,catheter,tip2,Measured,309.474,117.325,4.72,-0.3,1.1,0.0,1.007
6079,30.39,catheter,tip3,Virtual,14.405,119.15,-22.895,-0.6,-10.3,6.0,11.526
6079,30.39,catheter,tip4,Measured,258.037,89.01,-19.072,0.4,-0.3,-1.0,2.562
6080,30.395,skull,phantom1,Measured,338.205,350.09,183.22,-0.4,0.0,-0.1,0.804
6080,30.395,skull,phantom2,Measured,301.832,410.869,149.926,0.1,1.5,-1.5,1.472
6080,30.395,skull,phantom3,Measured,351.521,345.548,90.827,0.1,0.0,0.1,0.548
6080,30.395,skull,phantom4,Measured,301.518,317.283,154.259,0.1,0.2,0.7,1.55
6080,30.395,catheter,tip1,Measured,257.087,130.809,-19.602,-0.8,1.7,0.8,2.182
