FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
6355,31.77,catheter3_mid3,tip3,Measured,198.95,245.438,323.331,-28.6,12.4,-3.4,32.944
6355,31.77,catheter3_mid3,tip4,Measured,156.715,244.917,354.045,-36.7,35.3,-7.3,59.266
6356,31.775,skull,phantom3,Measured,452.777,325.648,134.621,0.1,2.4,1.6,3.262
6356,31.775,catheter3_mid3,tip5,Measured,183.141,212.571,355.858,-41.4,10.3,-9.5,44.163
6356,31.775,catheter3_mid3,tip6,Measured,166.664,221.652,412.426,-51.6,9.1,-12.0,54.213
6357,31.78,catheter3_mid3,tip1,Measured,210.337,251.081,331.123,-21.7,0.2,-1.9,23.32
6364,31.815,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6364,31.815,skull,phantom1,Measured,419.96,336.487,221.699,-0.4,3.8,2.8,4.407
6364,31.815,skull,phantom2,Measured,392.495,394.796,177.531,0.5,2.6,-0.5,2.058
6364,31.815,skull,phantom4,Measured,390.319,301.655,187.756,0.1,1.3,0.8,2.881
6364,31.815,catheter3_mid3,tip6,Measured,165.958,219.675,411.741,4.0,-80.5,-18.1,83.256
6366,31.825,catheter3_mid3,tip2,Measured,260.626,285.165,217.807,-3.2,3.0,0.7,5.386
6366,31.825,catheter3_mid3,tip7,Mixed,282.137,304.489,152.483,-5.8,3.0,1.4,9.29
6370,31.845,skull,phantom3,Measured,452.791,325.575,134.624,0.0,0.7,-0.4,0.692
6374,31.865,catheter3_mid3,tip3,Measured,198.754,243.288,322.783,-6.6,-1.5,-11.4,17.788
6377,31.88,catheter3_mid3,tip1,Measured,210.445,249.049,330.817,5.5,23.1,-1.0,21.893
6377,31.88,catheter3_mid3,tip5,Measured,183.515,209.712,354.589,12.1,17.4,14.0,30.125
6378,31.885,catheter3_mid3,tip4,Measured,156.578,241.969,353.881,23.5,46.0,24.7,51.186
6379,31.89,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6379,31.89,catheter3_mid3,tip6,Measured,167.269,217.63,411.569,0.9,64.8,17.0,65.593
6384,31.915,skull,phantom3,Measured,452.794,325.604,134.637,-1.0,-0.2,0.1,1.371
6385,31.92,skull,phantom1,Measured,419.932,336.507,221.68,-0.6,3.0,-0.5,2.311
6386,31.925,skull,phantom2,Measured,392.487,394.741,177.518,-1.3,0.7,-0.3,1.525
6386,31.925,skull,phantom4,Measured,390.322,301.611,187.771,-0.3,0.5,0.7,1.516
6389,31.94,catheter3_mid3,tip3,Measured,198.495,245.303,323.048,-20.1,20.8,-22.5,32.368
6389,31.94,catheter3_mid3,tip5,Measured,182.864,212.162,355.39,-18.4,22.3,-6.0,31.459
6390,31.945,catheter3_mid3,tip7,Mixed,281.914,305.032,152.19,1.0,13.5,-1.7,11.394
6392,31.955,catheter3_mid3,tip1,Measured,209.979,251.058,330.835,-5.0,4.9,-6.8,10.807
6392,31.955,catheter3_mid3,tip2,Measured,260.586,285.87,217.486,1.0,11.5,-3.6,13.145
6393,31.96,catheter3_mid3,tip4,Measured,155.731,244.472,353.437,-19.6,-35.1,-37.3,30.423
6394,31.965,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6394,31.965,catheter3_mid3,tip6,Measured,165.925,220.705,411.587,-4.1,-22.0,-20.7,29.758
6398,31.985,skull,phantom1,Measured,419.941,336.535,221.698,-1.4,2.1,0.9,2.214
6398,31.985,skull,phantom3,Measured,452.819,325.578,134.651,0.2,1.6,1.1,1.789
6399,31.99,skull,phantom2,Measured,392.474,394.777,177.468,-0.5,2.9,0.0,2.655
6401,32.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6401,32.0,skull,phantom1,Measured,419.92,336.538,221.697,-1.4,3.5,0.8,2.402
6401,32.0,skull,phantom2,Measured,392.486,394.759,177.46,1.3,0.2,0.4,1.972
6401,32.0,skull,phantom3,Measured,452.797,325.569,134.66,0.3,1.3,1.4,2.012
6401,32.0,skull,phantom4,Measured,390.322,301.633,187.798,0.0,3.3,0.0,2.413
6401,32.0,catheter3_mid3,tip1,Measured,210.418,250.731,330.425,25.2,-2.3,-6.8,25.856
6401,32.0,catheter3_mid3,tip2,Measured,260.684,286.29,217.139,3.2,12.4,-9.4,14.796
6401,32.0,catheter3_mid3,tip3,Measured,198.839,245.217,322.455,14.0,2.2,-24.3,25.46
6401,32.0,catheter3_mid3,tip4,Measured,156.459,243.888,353.203,9.6,-27.6,-7.3,33.783
6401,32.0,catheter3_mid3,tip5,Measured,183.284,211.651,354.349,33.5,-12.2,-5.5,37.732
6401,32.0,catheter3_mid3,tip6,Measured,166.696,219.477,411.066,47.5,-27.7,-0.9,54.985
6401,32.0,catheter3_mid3,tip7,Mixed,281.751,305.347,151.658,-2.9,10.0,-7.3,13.434
6402,32.005,catheter3_mid3,tip3,Measured,198.882,245.222,322.231,25.3,-1.8,-0.3,26.921
6403,32.01,skull,phantom4,Measured,390.327,301.65,187.801,-0.8,1.4,0.6,1.903
6403,32.01,catheter3_mid3,tip7,Mixed,281.715,305.426,151.571,-1.4,7.7,-5.4,11.327
6404,32.015,catheter3_mid3,tip4,Measured,156.787,243.542,353.279,36.9,-2.3,23.8,52.249
6404,32.015,catheter3_mid3,tip5,Measured,183.886,211.513,354.394,39.0,1.2,14.5,41.579
6405,32.02,catheter3_mid3,tip1,Measured,210.975,250.718,330.43,25.9,3.7,8.6,27.63
6405,32.02,catheter3_mid3,tip2,Measured,260.73,286.454,216.996,1.2,8.5,-2.6,8.861
6408,32.035,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6408,32.035,catheter3_mid3,tip6,Measured,168.701,219.544,411.704,46.7,31.2,28.2,63.573
6410,32.045,catheter3_mid3,tip7,Mixed,281.824,305.712,151.679,4.9,8.2,7.4,12.226
6411,32.05,skull,phantom2,Measured,392.481,394.745,177.43,-0.2,1.2,-0.9,2.019
6412,32.055,skull,phantom4,Measured,390.328,301.617,187.817,0.8,0.2,-0.2,1.172
6413,32.06,catheter3_mid3,tip2,Measured,260.81,286.591,217.135,2.7,0.7,7.1,7.567
6416,32.075,skull,phantom1,Measured,419.924,336.572,221.663,1.8,1.6,-1.4,3.248
6416,32.075,skull,phantom3,Measured,452.796,325.557,134.646,1.2,1.2,-2.1,2.449
6416,32.075,catheter3_mid3,tip3,Measured,199.671,246.074,323.219,-19.3,19.0,-0.5,31.763
6417,32.08,catheter3_mid3,tip5,Measured,184.381,212.942,355.704,-40.7,22.6,-3.1,46.658
6418,32.085,catheter3_mid3,tip1,Measured,211.106,251.786,330.983,-28.0,9.8,1.8,30.644
6420,32.095,catheter3_mid3,tip4,Measured,156.965,245.447,354.21,-44.6,12.7,-28.6,52.426
6423,32.11,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6423,32.11,catheter3_mid3,tip6,Measured,166.401,221.778,411.792,-75.0,-10.2,-35.6,83.149
6424,32.115,skull,phantom3,Measured,452.79,325.523,134.677,0.0,1.4,-1.3,2.263
6425,32.12,catheter3_mid3,tip2,Measured,260.788,286.429,217.328,-0.6,1.9,-1.4,2.236
6425,32.12,catheter3_mid3,tip7,Mixed,282.136,305.483,151.996,3.6,5.4,1.1,8.995
6426,32.125,catheter3_mid3,tip1,Measured,209.786,251.681,330.487,-26.5,-17.4,-17.2,34.475
6426,32.125,catheter3_mid3,tip3,Measured,198.13,246.161,322.388,-33.9,-10.2,-38.6,40.221
6427,32.13,catheter3_mid3,tip5,Measured,182.089,212.859,354.53,-32.5,-20.6,-33.2,50.777
6429,32.14,catheter3_mid3,tip4,Measured,155.021,244.891,352.533,-20.1,-29.3,-16.8,34.323
6435,32.17,skull,phantom2,Measured,392.471,394.767,177.356,0.2,0.1,-0.7,1.474
6435,32.17,skull,phantom4,Measured,390.33,301.66,187.847,1.2,1.0,0.3,2.025
6437,32.18,skull,phantom1,Measured,419.934,336.612,221.683,-0.5,-1.3,1.0,2.111
6438,32.185,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6442,32.205,catheter3_mid3,tip1,Measured,210.04,250.735,330.104,13.4,11.7,5.3,18.239
6442,32.205,catheter3_mid3,tip3,Measured,198.443,245.205,322.236,2.1,10.2,-8.2,21.116
6442,32.205,catheter3_mid3,tip4,Measured,156.132,243.834,353.019,0.7,-0.1,5.0,32.992
6443,32.21,skull,phantom4,Measured,390.338,301.637,187.853,-0.5,-0.4,-0.3,1.414
6443,32.21,catheter3_mid3,tip2,Measured,260.639,286.46,217.053,-4.6,-0.2,-4.1,5.737
6443,32.21,catheter3_mid3,tip5,Measured,183.044,211.693,354.145,16.7,16.1,16.4,29.58
6443,32.21,catheter3_mid3,tip6,Measured,166.608,219.488,410.894,28.2,24.2,19.3,43.749
6446,32.225,skull,phantom3,Measured,452.824,325.524,134.684,0.2,0.9,1.5,2.053
6447,32.23,catheter3_mid3,tip7,Mixed,282.115,305.65,151.847,-3.8,-2.5,2.5,4.88
6448,32.235,skull,phantom1,Measured,419.915,336.62,221.67,-1.1,1.3,0.1,2.229
6451,32.25,skull,phantom2,Measured,392.446,394.743,177.35,-0.9,-1.0,0.5,2.04
6453,32.26,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6453,32.26,skull,phantom2,Measured,392.442,394.768,177.355,-0.5,-0.6,1.3,1.531
6453,32.26,skull,phantom3,Measured,452.839,325.566,134.697,-0.4,-0.1,0.8,1.076
6459,32.29,skull,phantom1,Measured,419.918,336.617,221.697,1.9,-1.2,0.4,2.021
6459,32.29,catheter3_mid3,tip1,Measured,208.819,251.054,329.968,-30.1,-24.9,-19.6,44.516
6459,32.29,catheter3_mid3,tip2,Measured,260.388,286.173,217.145,-3.2,-7.6,-4.5,9.446
6460,32.295,catheter3_mid3,tip3,Measured,197.024,245.461,321.631,-37.3,-19.1,-45.4,46.541
6460,32.295,catheter3_mid3,tip4,Measured,154.21,244.486,352.082,-47.3,-48.5,-67.6,62.814
6460,32.295,catheter3_mid3,tip5,Measured,180.982,212.149,353.744,-43.7,-29.8,-33.5,63.482
6460,32.295,catheter3_mid3,tip6,Measured,163.923,220.472,410.257,-57.4,-42.8,-44.8,83.351
6461,32.3,catheter3_mid3,tip7,Mixed,282.237,305.587,152.085,0.2,-5.0,-4.3,6.341
6463,32.31,skull,phantom4,Measured,390.342,301.667,187.836,-0.5,-2.0,-0.4,1.964
6467,32.33,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6468,32.335,catheter3_mid3,tip1,Measured,208.033,249.767,329.19,-0.3,-24.4,-6.9,25.865
6468,32.335,catheter3_mid3,tip3,Measured,196.482,244.168,320.799,3.7,-25.7,-8.7,33.032
6469,32.34,catheter3_mid3,tip5,Measured,180.275,210.536,352.204,15.0,-31.3,-16.3,38.602
6470,32.345,catheter3_mid3,tip4,Measured,153.48,242.398,350.918,4.0,-23.2,-22.7,34.494
6470,32.345,catheter3_mid3,tip6,Measured,162.936,217.511,408.656,26.8,-37.8,-5.7,49.514
6472,32.355,skull,phantom3,Measured,452.808,325.579,134.689,0.0,1.3,0.5,1.526
6472,32.355,catheter3_mid3,tip7,Mixed,282.148,305.315,151.757,1.9,3.1,-3.2,9.035
6474,32.365,skull,phantom1,Measured,419.906,336.596,221.678,0.4,3.3,-2.3,2.862
6475,32.37,skull,phantom4,Measured,390.342,301.621,187.832,-0.6,1.6,-0.4,1.481
6476,32.375,skull,phantom2,Measured,392.447,394.723,177.396,0.1,0.8,-1.4,2.347
6480,32.395,catheter3_mid3,tip2,Measured,260.253,285.891,216.866,1.8,-2.1,-0.6,3.525
6482,32.405,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6484,32.415,catheter3_mid3,tip5,Measured,181.942,211.261,353.751,-3.5,24.9,14.0,30.042
6485,32.42,skull,phantom2,Measured,392.456,394.756,177.373,0.1,0.2,-0.6,1.47
6485,32.42,catheter3_mid3,tip1,Measured,209.235,250.236,329.725,-0.2,8.6,0.6,9.672
6485,32.42,catheter3_mid3,tip3,Measured,197.641,244.761,321.743,6.5,8.5,15.7,13.793
6485,32.42,catheter3_mid3,tip4,Measured,155.188,243.622,352.697,13.2,27.0,18.5,27.823
6485,32.42,catheter3_mid3,tip6,Measured,165.392,219.603,410.486,-9.1,30.8,2.7,35.245
6488,32.435,skull,phantom3,Measured,452.811,325.538,134.674,0.2,0.7,0.2,1.427
6489,32.44,skull,phantom4,Measured,390.342,301.621,187.846,1.3,1.1,-0.2,1.542
6493,32.46,skull,phantom1,Measured,419.923,336.607,221.665,-0.2,0.8,1.0,1.43
6495,32.47,catheter3_mid3,tip7,Mixed,282.151,305.708,151.619,1.8,14.4,-3.0,14.502
6496,32.475,catheter3_mid3,tip2,Measured,260.45,285.803,216.544,1.3,-1.7,-6.8,8.394
6497,32.48,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6497,32.48,catheter3_mid3,tip1,Measured,208.649,248.99,328.766,-7.6,-44.7,-15.6,50.258
6497,32.48,catheter3_mid3,tip5,Measured,180.864,209.915,351.937,-9.4,-51.2,-39.4,70.139
6497,32.48,catheter3_mid3,tip6,Measured,163.725,217.212,408.537,-8.1,-91.0,-38.5,99.494
6498,32.485,catheter3_mid3,tip3,Measured,197.006,243.201,320.326,-15.7,-49.7,-35.4,62.366
6498,32.485,catheter3_mid3,tip4,Measured,154.071,241.724,350.693,-24.9,-71.2,-46.6,83.777
6500,32.495,catheter3_mid3,tip7,Mixed,282.238,305.933,151.804,4.4,3.9,10.5,11.821
6501,32.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6501,32.5,skull,phantom1,Measured,419.933,336.612,221.685,-1.5,-1.4,1.5,1.97
6501,32.5,skull,phantom2,Measured,392.441,394.763,177.37,-1.2,-1.4,2.1,1.986
6501,32.5,skull,phantom3,Measured,452.816,325.525,134.692,-0.9,0.2,1.1,1.763
6501,32.5,skull,phantom4,Measured,390.347,301.646,187.842,-0.7,-1.2,0.6,1.637
6501,32.5,catheter3_mid3,tip1,Measured,208.604,247.939,328.515,0.5,-48.0,-4.5,50.804
6501,32.5,catheter3_mid3,tip2,Measured,260.394,285.611,216.568,-5.0,-9.6,7.2,13.396
6501,32.5,catheter3_mid3,tip3,Measured,197.118,242.48,320.292,-1.5,-51.0,-6.8,50.87
6501,32.5,catheter3_mid3,tip4,Measured,154.232,240.683,350.74,7.7,-76.5,-6.7,75.232
6501,32.5,catheter3_mid3,tip5,Measured,180.966,208.579,351.352,7.7,-69.7,-24.3,71.078
6501,32.5,catheter3_mid3,tip6,Measured,163.831,215.278,408.016,15.4,-95.9,-16.4,96.738
6501,32.5,catheter3_mid3,tip7,Mixed,282.263,305.937,151.809,1.7,-3.3,6.7,10.541
6506,32.525,skull,phantom3,Measured,452.812,325.55,134.687,0.5,-0.9,-0.1,2.076
6506,32.525,skull,phantom4,Measured,390.344,301.677,187.847,-1.4,0.0,0.0,1.224
6508,32.535,skull,phantom1,Measured,419.933,336.618,221.694,-1.4,-2.8,0.9,2.217
6508,32.535,skull,phantom2,Measured,392.445,394.787,177.357,-0.2,-2.6,1.9,2.939
6509,32.54,catheter3_mid3,tip2,Measured,260.352,285.231,216.769,1.1,-9.8,2.8,10.543
6511,32.55,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6511,32.55,catheter3_mid3,tip1,Measured,208.755,246.28,328.343,-0.6,-12.1,4.7,12.067
6511,32.55,catheter3_mid3,tip4,Measured,154.321,238.472,350.463,-20.1,-12.4,-19.6,19.113
6511,32.55,catheter3_mid3,tip5,Measured,181.327,206.52,350.753,-6.9,-10.1,-3.7,13.71
6511,32.55,catheter3_mid3,tip6,Measured,164.413,212.306,407.597,-9.3,-17.3,-4.3,19.59
6513,32.56,catheter3_mid3,tip3,Measured,197.152,240.857,319.969,-2.5,-0.1,1.3,4.493
6519,32.59,skull,phantom3,Measured,452.826,325.488,134.708,2.0,-1.2,-1.2,3.112
6522,32.605,catheter3_mid3,tip2,Measured,260.758,284.855,217.074,4.9,-21.7,11.9,24.742
6524,32.615,skull,phantom4,Measured,390.34,301.649,187.81,4.2,-6.4,-0.9,7.333
6525,32.62,skull,phantom1,Measured,420.265,336.572,221.841,8.4,-5.8,-0.8,13.124
6525,32.62,skull,phantom2,Measured,392.467,394.768,177.431,6.1,-5.1,0.4,19.947
6525,32.62,catheter3_mid3,tip7,Mixed,282.724,306.008,152.905,6.7,-4.7,29.8,31.369
6526,32.625,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6529,32.64,skull,phantom1,Measured,420.115,336.395,221.759,6.4,-1.9,0.4,6.582
6529,32.64,skull,phantom2,Measured,392.655,394.369,177.602,-26.4,12.6,-16.1,24.26
6529,32.64,skull,phantom3,Measured,452.665,325.297,134.592,2.9,-2.5,-1.0,3.81
6529,32.64,skull,phantom4,Measured,390.225,301.4,187.772,3.7,-3.4,-1.1,4.489
6529,32.64,catheter3_mid3,tip2,Measured,260.426,283.565,217.797,-0.8,-43.2,21.5,47.839
6529,32.64,catheter3_mid3,tip3,Measured,196.662,239.54,320.827,-15.6,-93.8,0.2,95.615
6529,32.64,catheter3_mid3,tip4,Measured,153.898,238.248,351.702,-9.4,-85.2,-2.8,97.509
6529,32.64,catheter3_mid3,tip5,Measured,180.024,205.816,351.822,-26.0,-97.7,-20.7,104.241
6529,32.64,catheter3_mid3,tip6,Measured,163.495,212.492,408.724,-19.2,-118.0,-15.4,123.961
6530,32.645,catheter3_mid3,tip1,Measured,208.274,244.419,329.025,-17.0,-107.7,-2.7,109.605
6540,32.695,catheter3_mid3,tip7,Mixed,283.464,303.985,155.822,7.9,-20.4,46.2,47.038
6541,32.7,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6541,32.7,skull,phantom2,Measured,392.439,394.455,177.468,-1.7,3.1,3.7,5.407
6541,32.7,skull,phantom4,Measured,390.337,301.373,187.84,-3.2,3.4,4.1,7.067
6544,32.715,skull,phantom3,Measured,452.819,325.241,134.717,0.1,2.4,0.2,3.203
6546,32.725,skull,phantom1,Measured,420.188,336.592,221.749,3.8,2.1,-1.3,3.482
6546,32.725,catheter3_mid3,tip4,Measured,150.869,225.449,348.137,-12.3,-78.3,-4.1,86.939
6546,32.725,catheter3_mid3,tip5,Measured,176.976,192.977,346.718,-34.4,-91.4,3.5,98.826
6546,32.725,catheter3_mid3,tip6,Measured,158.59,195.196,403.507,-37.0,-91.6,2.9,101.373
6548,32.735,catheter3_mid3,tip3,Measured,194.236,227.972,319.249,-15.8,-94.6,19.6,97.787
6549,32.74,catheter3_mid3,tip1,Measured,205.496,232.189,328.209,-16.7,-95.2,29.0,100.017
6550,32.745,catheter3_mid3,tip2,Measured,260.579,277.655,221.208,-3.6,-57.6,62.9,86.457
6553,32.76,catheter3_mid3,tip7,Mixed,284.114,302.174,159.709,8.0,-45.3,77.4,91.502
6555,32.77,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6566,32.825,catheter3_mid3,tip7,Mixed,283.758,299.105,164.971,2.5,-17.1,108.8,107.577
6567,32.83,skull,phantom2,Measured,392.536,394.379,177.318,7.7,-6.0,9.5,11.548
6567,32.83,skull,phantom3,Measured,452.778,324.945,134.727,2.9,-3.3,5.1,6.355
6567,32.83,skull,phantom4,Measured,390.284,301.316,187.928,2.9,-2.8,5.5,6.734
6569,32.84,skull,phantom1,Measured,420.064,336.602,221.633,6.0,-12.9,0.6,15.893
6569,32.84,catheter3_mid3,tip1,Measured,206.826,227.111,336.585,38.0,-79.2,90.8,127.648
6569,32.84,catheter3_mid3,tip2,Measured,260.595,272.776,228.817,-0.4,-74.4,81.1,111.12
6569,32.84,catheter3_mid3,tip3,Measured,195.414,222.202,327.958,31.6,-81.5,99.6,139.108
6569,32.84,catheter3_mid3,tip4,Measured,152.244,219.098,357.874,49.9,-63.9,130.1,161.354
6569,32.84,catheter3_mid3,tip5,Measured,178.42,186.777,356.599,42.4,-66.8,126.6,149.403
6569,32.84,catheter3_mid3,tip6,Measured,161.005,190.18,413.614,78.6,-40.3,132.1,163.471
6570,32.845,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6572,32.855,skull,phantom4,Measured,390.285,301.369,187.879,20.5,-26.8,-8.7,34.058
6575,32.87,skull,phantom2,Measured,392.556,394.417,177.541,25.1,-14.6,3.5,30.241
6575,32.87,catheter3_mid3,tip1,Measured,206.675,223.836,338.64,-11.7,-202.8,37.9,209.028
6576,32.875,catheter3_mid3,tip3,Measured,195.072,218.141,330.144,-10.0,-212.5,11.7,218.7
6576,32.875,catheter3_mid3,tip4,Measured,152.013,213.786,360.059,-25.2,-324.6,-30.9,328.278
6576,32.875,catheter3_mid3,tip5,Measured,178.591,181.796,357.905,15.2,-286.5,-66.3,293.712
6576,32.875,catheter3_mid3,tip6,Measured,161.35,183.587,414.982,-35.9,-413.7,-75.5,421.494
6577,32.88,catheter3_mid3,tip7,Mixed,283.724,300.137,172.101,27.3,14.0,158.8,162.995
6578,32.885,skull,phantom3,Measured,452.527,325.29,134.471,5.1,-22.1,-4.3,23.093
6578,32.885,catheter3_mid3,tip2,Measured,260.044,271.861,233.903,15.2,-27.3,132.6,135.797
6579,32.89,skull,phantom1,Measured,420.162,336.297,221.527,0.9,-42.6,3.2,41.565
6585,32.92,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6587,32.93,skull,phantom1,Measured,420.115,336.115,221.579,-0.4,-4.8,0.4,7.73
6587,32.93,skull,phantom2,Measured,392.645,394.807,178.002,-2.8,-5.0,3.8,7.779
6587,32.93,skull,phantom4,Measured,390.236,301.388,187.544,-1.8,-5.4,0.3,6.206
6589,32.94,skull,phantom3,Measured,452.649,325.694,134.545,2.8,5.0,-0.5,6.784
6590,32.945,catheter3_mid3,tip1,Measured,203.745,210.236,339.553,5.2,-139.8,45.0,144.866
6590,32.945,catheter3_mid3,tip3,Measured,193.338,206.211,329.21,5.1,-114.2,41.1,132.102
6590,32.945,catheter3_mid3,tip4,Measured,148.413,195.727,354.189,-6.6,-135.9,22.8,139.125
6590,32.945,catheter3_mid3,tip5,Measured,177.084,165.642,350.691,2.0,-132.0,17.5,135.083
6590,32.945,catheter3_mid3,tip6,Measured,155.02,159.059,405.734,-19.6,-168.3,6.2,172.119
6590,32.945,catheter3_mid3,tip7,Mixed,285.519,305.189,183.167,23.1,83.3,182.9,201.906
6598,32.985,catheter3_mid3,tip2,Measured,262.127,271.768,247.725,15.0,20.1,172.5,172.597
6599,32.99,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6599,32.99,skull,phantom2,Measured,392.504,394.837,177.743,-6.0,-0.8,2.4,6.774
6599,32.99,skull,phantom4,Measured,390.308,301.355,187.678,-3.9,0.6,2.4,5.621
6600,32.995,skull,phantom1,Measured,420.089,336.324,221.496,-3.9,-2.4,2.6,5.863
6601,33.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6601,33.0,skull,phantom1,Measured,420.098,336.324,221.5,-1.9,-6.2,0.7,6.383
6601,33.0,skull,phantom2,Measured,392.502,394.814,177.754,-3.6,-6.2,3.3,7.762
6601,33.0,skull,phantom3,Measured,452.663,325.801,134.517,-0.5,-3.1,2.4,3.49
6601,33.0,skull,phantom4,Measured,390.308,301.35,187.674,-0.6,-5.7,0.1,5.986
6601,33.0,catheter3_mid3,tip1,Measured,206.275,205.428,345.263,62.4,-81.5,120.8,158.605
6601,33.0,catheter3_mid3,tip2,Measured,262.381,272.125,250.312,11.6,21.2,172.2,176.472
6601,33.0,catheter3_mid3,tip3,Measured,195.992,200.958,334.711,70.2,-86.1,125.0,155.742
6601,33.0,catheter3_mid3,tip4,Measured,151.453,188.401,359.785,81.0,-151.2,124.6,210.182
6601,33.0,catheter3_mid3,tip5,Measured,181.484,159.484,356.104,112.4,-113.1,114.9,194.978
6601,33.0,catheter3_mid3,tip6,Measured,159.707,151.531,410.976,126.3,-157.2,109.1,229.457
6601,33.0,catheter3_mid3,tip7,Mixed,286.696,308.803,194.058,13.0,66.9,207.7,227.152
6601,33.0,catheter3_mid3,tip7,Mixed,286.696,308.803,194.058,13.0,66.9,207.7,227.152
6602,33.005,skull,phantom3,Measured,452.662,325.817,134.53,-0.2,-3.2,0.0,4.562
6606,33.025,catheter3_mid3,tip4,Measured,153.114,184.776,362.002,56.3,-162.7,46.7,182.496
6607,33.03,catheter3_mid3,tip1,Measured,207.698,202.946,348.376,37.2,-115.2,73.7,141.948
6607,33.03,catheter3_mid3,tip3,Measured,197.615,198.474,337.673,46.0,-107.9,60.7,138.754
6607,33.03,catheter3_mid3,tip5,Measured,184.252,156.082,358.088,69.8,-142.0,14.4,159.073
6607,33.03,catheter3_mid3,tip6,Measured,162.407,146.291,412.728,53.1,-214.9,-3.4,222.583
6610,33.045,catheter3_mid3,tip2,Measured,262.893,273.801,258.099,12.4,15.8,167.1,169.352
6614,33.065,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6615,33.07,skull,phantom1,Measured,420.122,336.274,221.496,-3.9,3.3,1.1,6.493
6615,33.07,skull,phantom4,Measured,390.312,301.329,187.632,-4.2,4.3,1.3,6.143
6615,33.07,catheter3_mid3,tip7,Mixed,286.779,315.933,209.832,-14.9,90.8,223.1,246.421
6620,33.095,catheter3_mid3,tip2,Measured,263.238,274.4,267.365,0.4,35.8,209.7,212.547
6623,33.11,catheter3_mid3,tip1,Measured,207.279,192.155,352.717,-8.0,-61.7,117.7,134.784
6623,33.11,catheter3_mid3,tip5,Measured,186.493,143.156,354.381,30.9,-81.1,46.1,104.919
6624,33.115,skull,phantom2,Measured,392.489,394.798,177.845,0.9,-4.9,3.0,6.68
6624,33.115,catheter3_mid3,tip3,Measured,198.433,188.397,341.419,14.3,-55.6,110.8,134.857
6624,33.115,catheter3_mid3,tip4,Measured,153.596,168.311,360.008,8.0,-85.7,74.0,118.661
6624,33.115,catheter3_mid3,tip6,Measured,161.478,124.503,405.599,1.8,-111.3,54.8,133.17
6628,33.135,skull,phantom3,Measured,452.652,325.901,134.494,1.1,-0.3,0.0,1.386
6629,33.14,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6638,33.185,catheter3_mid3,tip7,Mixed,285.86,324.996,237.572,-25.9,84.2,233.3,244.786
6639,33.19,skull,phantom3,Measured,452.554,325.74,134.47,0.6,1.5,0.3,1.077
6639,33.19,catheter3_mid3,tip2,Measured,262.662,278.514,287.451,-5.2,52.0,199.0,205.194
6640,33.195,catheter3_mid3,tip1,Measured,209.864,194.836,370.453,44.1,2.5,169.5,176.335
6640,33.195,catheter3_mid3,tip3,Measured,200.935,190.597,358.88,49.4,-1.7,169.6,177.529
6640,33.195,catheter3_mid3,tip4,Measured,156.927,170.034,379.194,59.6,-34.0,165.6,183.422
6640,33.195,catheter3_mid3,tip5,Measured,190.532,145.269,374.827,75.1,-8.9,160.6,180.412
6640,33.195,catheter3_mid3,tip6,Measured,166.585,129.055,426.979,86.3,-35.9,160.7,190.938
6641,33.2,skull,phantom4,Measured,390.221,301.178,187.606,-0.9,-0.2,0.5,1.334
6642,33.205,skull,phantom2,Measured,392.663,394.518,177.951,-0.5,-1.7,2.7,2.121
6643,33.21,skull,phantom1,Measured,420.017,336.134,221.468,-0.8,-0.5,-0.7,1.586
6644,33.215,skull,midpoint,calculated,391.053,333.058,184.309,,,,
6651,33.25,catheter3_mid3,tip7,Mixed,284.194,331.107,252.498,-12.4,73.9,235.2,245.523
6652,33.255,skull,phantom1,Measured,419.824,336.224,221.446,-0.9,1.5,1.1,1.845
6652,33.255,skull,phantom2,Measured,392.544,394.491,177.917,-24.2,2.4,-15.2,26.465
6652,33.255,skull,phantom3,Measured,452.363,325.836,134.442,-1.0,-0.4,0.1,1.3
6652,33.255,skull,phantom4,Measured,390.285,301.443,187.599,-0.6,0.2,0.8,1.487
